Product_ID,Batch_Number,Production_Date,Shift,Inspector_Name,Defect_Type,Pass_Fail,Dimension (mm),Tolerance (mm),Production_Time (mins),Temperature (°C),Pressure (bar),Machine_ID,Material_Used (kg),Energy_Consumption (kWh),Quality_Score (%),Defect_Rate (%),Compliance_Flag,Machine_Downtime (mins),Scrap_Cost (USD),Inspection_Time (mins),Cycle_Time (s),Line_Number
6938529,BN-9581,11-08-2024,Evening,Brent Wolf,Crack,Pass,19.72,0.6,23,85.84,9.31,MID-5563,22.42,282.47,80.35,6.11,Non-Compliant,46,164.84,12,128,3
57576848,BN-3348,11-08-2024,Evening,Mary Johnston,No_Defect,Pass,186.54,0.94,91,45.35,1.79,MID-4097,40.01,447.31,98.4,9.71,Compliant,17,51.01,14,172,2
37108984,BN-8745,11-08-2024,Night,Tyler Hutchinson,Discoloration,Pass,138.95,0.92,14,79.25,8.79,MID-9482,24.47,379.88,92.31,0.7,Non-Compliant,34,430.48,10,194,3
66172680,BN-3229,11-08-2024,Night,Matthew Franklin,Size Variation,Fail,22.18,0.35,44,82.53,5.06,MID-4678,46.7,244.12,95.77,0.89,Non-Compliant,49,348.19,1,258,3
38636172,BN-4450,11-08-2024,Morning,John Jackson,Size Variation,Fail,183.17,0.45,64,64.26,9.28,MID-9397,26.58,430.32,92.15,3.54,Non-Compliant,31,355.5,11,209,5
80298137,BN-1744,11-08-2024,Night,Cameron Mills,Discoloration,Fail,137.67,0.47,13,59.24,4.87,MID-1908,36.11,389.3,74.53,0.93,Non-Compliant,50,382.37,3,224,4
20139698,BN-9236,11-08-2024,Morning,Mary Jones,Crack,Pass,25.17,0.62,117,48.59,7.44,MID-0888,29.78,303.37,78.88,6.72,Compliant,44,402.72,11,192,1
97829300,BN-8121,12-08-2024,Morning,Jonathan Cox,Other,Fail,34.36,0.89,42,63.56,4.56,MID-1188,18.35,106.11,64.84,3.45,Non-Compliant,60,213.27,3,81,2
84637284,BN-2668,12-08-2024,Morning,Kenneth Palmer,No_Defect,Fail,195.57,0.58,61,34.68,3.86,MID-5465,46.11,26.82,66.9,3.08,Non-Compliant,34,208.25,13,207,4
82939823,BN-5625,12-08-2024,Morning,Paula Bryant,Crack,Fail,77.43,0.2,81,55.04,4.34,MID-4058,4.27,8.74,79.68,2.2,Non-Compliant,41,244.87,4,149,4
89188422,BN-9092,12-08-2024,Morning,Elizabeth Duncan,Discoloration,Fail,154.47,0.86,99,83.9,2.69,MID-0551,0.13,472.09,79.37,0.56,Compliant,40,312.72,6,150,1
32663310,BN-3158,12-08-2024,Evening,Amy Johnson,Size Variation,Pass,127.86,0.79,94,28.02,2.65,MID-0666,11.21,335.85,62.45,7.25,Non-Compliant,2,11.93,10,127,3
43713691,BN-0866,12-08-2024,Morning,David Garcia,Size Variation,Fail,192.79,0.31,43,70.56,9.29,MID-1772,21.88,383.76,74.79,1.96,Non-Compliant,5,246.34,9,240,3
39715883,BN-3926,12-08-2024,Morning,Amanda Williamson,Other,Fail,86.36,0.12,46,62.36,3.46,MID-8854,0.79,98.53,92.24,1.79,Non-Compliant,42,105.16,9,194,4
70324037,BN-3791,13-08-2024,Night,Tracy Bird,Crack,Fail,160.29,0.17,120,60.44,1.82,MID-1174,26.42,126.49,71.36,3.9,Non-Compliant,28,114.81,12,53,2
99812614,BN-6915,13-08-2024,Morning,Michael Jones,Size Variation,Fail,185.35,0.43,118,28.96,4.3,MID-6481,8.18,231.4,91.43,3.66,Non-Compliant,22,151.78,3,225,2
89952085,BN-4825,13-08-2024,Night,Mark Smith,Crack,Pass,86.42,0.4,61,35.63,3.59,MID-7400,40.48,475.43,85.09,3.16,Non-Compliant,29,37.88,12,120,3
53477323,BN-2745,13-08-2024,Morning,Crystal George,Size Variation,Pass,105.54,0.77,47,72.23,8.11,MID-6517,45.93,428.12,98.09,2.2,Compliant,1,351.16,10,196,2
75166571,BN-8178,13-08-2024,Evening,Tammy Fisher,Crack,Fail,107,0.73,27,47.78,3.86,MID-7986,37.94,312.59,84.1,6.64,Compliant,35,110.46,9,287,2
32416442,BN-4524,14-08-2024,Evening,Sergio Garcia,Other,Pass,39.11,0.23,84,80.73,4.42,MID-3847,26.36,91.78,94.35,1.34,Non-Compliant,26,198.83,3,51,5
82711085,BN-7619,14-08-2024,Night,Christopher Lopez,Discoloration,Fail,19.28,0.57,57,30.38,4.1,MID-6520,42.32,298.17,73.5,6.96,Non-Compliant,26,93.75,3,89,3
35482468,BN-6812,14-08-2024,Evening,Mrs. Heather Shields DVM,Crack,Fail,183.14,0.64,115,94.16,5.94,MID-2707,23.42,151.66,61.54,8.79,Non-Compliant,20,474.81,12,99,1
69357237,BN-5184,14-08-2024,Morning,Jennifer Winters,No_Defect,Pass,144.48,0.88,89,86.52,1.38,MID-6532,39.28,379.63,78.97,7.32,Non-Compliant,53,200.91,12,215,2
81717705,BN-6091,14-08-2024,Morning,Laura Brooks,Size Variation,Pass,85.01,0.26,84,82.56,9.78,MID-6928,37,114.88,69.75,5.98,Compliant,47,451.11,1,147,4
79384278,BN-4474,14-08-2024,Morning,Dennis Soto,Size Variation,Pass,135.09,0.51,94,82,6.06,MID-2911,45.42,62.37,75.35,7.34,Compliant,54,167.34,10,198,1
69249242,BN-2261,14-08-2024,Morning,Angela Ruiz,Discoloration,Pass,52.82,0.84,22,31.54,2.1,MID-3390,42.93,487.62,99.3,8.1,Compliant,3,467.67,1,131,3
90312922,BN-4381,14-08-2024,Night,Isabella Beck,No_Defect,Pass,24.19,0.37,65,67.86,3.72,MID-4280,33.61,356.3,85.65,1.05,Compliant,23,200.68,8,207,3
19826493,BN-7768,14-08-2024,Evening,Lee Richmond,No_Defect,Fail,50.36,0.77,107,70.2,5.57,MID-2069,16.8,56.8,76.38,4.06,Compliant,6,256.51,10,146,5
19938905,BN-5198,15-08-2024,Night,Wendy Velasquez,Other,Pass,187.52,0.89,107,43.23,8.81,MID-6412,8.73,409.15,69.74,6.5,Compliant,9,178.99,13,157,3
70406627,BN-1732,15-08-2024,Morning,Teresa Sanchez,Discoloration,Fail,191.9,0.41,119,43.21,8.74,MID-9157,2.29,357.95,76.73,8.18,Non-Compliant,42,364.29,9,204,5
58281796,BN-2481,15-08-2024,Morning,William Wade,Discoloration,Fail,172.66,0.94,81,23.02,7.31,MID-6997,28.21,40.68,81.27,1.99,Non-Compliant,34,111.91,12,86,1
59245704,BN-7749,15-08-2024,Night,Robert Phelps,Discoloration,Fail,11.52,0.33,48,89.55,2.92,MID-3308,42.07,129.86,87.22,1.09,Compliant,51,18.87,6,239,5
91741721,BN-9083,15-08-2024,Evening,Charles Richards,Discoloration,Pass,113.34,0.39,51,85.71,7.78,MID-5256,49.66,209.37,95.79,7.72,Compliant,51,452.2,3,100,1
9121454,BN-3192,15-08-2024,Night,Mark Strickland,Crack,Fail,14.8,0.23,89,34.03,5.56,MID-9780,37.95,265.67,65.52,0.17,Non-Compliant,37,496.68,9,166,5
42703655,BN-6251,15-08-2024,Morning,David Schneider,No_Defect,Pass,41.99,0.73,50,63.78,8.39,MID-4891,10.99,428.71,70.49,5.63,Compliant,60,218.07,1,189,5
55302760,BN-5236,15-08-2024,Evening,Kristi Wiley,Discoloration,Pass,62.13,0.7,72,39.65,2.85,MID-4788,14.98,246.31,77.7,3.69,Compliant,49,60.79,5,285,5
72984093,BN-4138,15-08-2024,Night,Alan Moore,Discoloration,Fail,198.61,0.64,93,39.93,1.08,MID-7356,14.88,445.46,73.5,3.48,Compliant,44,239.69,2,287,2
46531759,BN-3219,15-08-2024,Night,Cassidy Jensen,No_Defect,Fail,85.62,0.45,114,65.34,8.07,MID-4366,48.41,403.06,91.67,2.6,Compliant,1,302.38,5,91,3
54550049,BN-4541,15-08-2024,Evening,Monica Williams,Discoloration,Fail,151.24,0.31,64,32.22,1.02,MID-9493,17.15,330.53,79.06,7.87,Non-Compliant,38,343.87,2,177,1
43238705,BN-4404,15-08-2024,Evening,Jenna Crawford,Size Variation,Fail,38.1,0.91,111,98.46,2.17,MID-9596,17.49,21.5,83.71,3.96,Non-Compliant,46,62.17,10,159,3
43837809,BN-0161,15-08-2024,Morning,John Schwartz,Size Variation,Fail,181.6,0.96,23,70.68,2.54,MID-0603,9.97,146,97.93,6.27,Compliant,57,156.75,3,100,3
47875692,BN-4735,15-08-2024,Evening,Mark Owens,Discoloration,Fail,30.93,0.8,11,52.34,3.49,MID-6033,28.99,78.09,68.85,5.34,Compliant,44,430.63,2,178,4
18171457,BN-0077,15-08-2024,Morning,Stephen Williams,Crack,Fail,161.48,0.61,28,82.22,9.48,MID-6524,11.23,467.74,84.04,3.43,Non-Compliant,54,214.63,5,275,3
58506592,BN-7289,15-08-2024,Morning,Carmen Wolfe,Other,Pass,29.61,0.9,29,50.73,1.38,MID-7008,46.62,409.32,90.72,3.79,Compliant,32,176.08,13,86,1
96835715,BN-8157,16-08-2024,Night,Lisa Rodriguez,Discoloration,Fail,175.16,0.24,44,53.75,9.34,MID-3440,37.71,7.73,67.92,5.48,Compliant,54,56.21,11,81,5
7747137,BN-8514,16-08-2024,Morning,Jeremy Simon,No_Defect,Pass,41.25,0.81,49,22.2,1.63,MID-6511,24.63,388.18,66.13,8.73,Non-Compliant,2,61.16,12,229,3
91163226,BN-5154,16-08-2024,Evening,Leslie Garcia,Crack,Pass,116.35,0.74,69,92.71,4.67,MID-0267,13.72,369.88,91.49,3.85,Non-Compliant,34,221.38,7,108,2
27797815,BN-5876,16-08-2024,Evening,Jonathan Sellers,Discoloration,Pass,81.17,0.44,27,65.25,6.65,MID-4169,40.49,63.43,97.19,9.37,Compliant,31,479.41,13,70,1
64497457,BN-7648,16-08-2024,Evening,Robert Farrell,Size Variation,Pass,90.73,0.37,53,51.65,4.32,MID-1100,2.01,132.16,99.19,1.57,Compliant,4,444.1,1,214,3
82511869,BN-7707,16-08-2024,Evening,Richard Reeves,Discoloration,Pass,196.69,0.46,113,38.9,3.13,MID-8299,25.94,77.24,70.6,6.59,Compliant,12,281.7,12,156,3
56730548,BN-9448,16-08-2024,Night,David Willis,Size Variation,Pass,63.61,0.89,59,64.39,3.43,MID-8635,2.73,95.27,78.18,3.96,Non-Compliant,29,48.06,10,199,1
35945321,BN-3751,16-08-2024,Evening,Jessica Brown,No_Defect,Fail,169.66,0.53,91,98.1,1.76,MID-4303,48.75,142.53,60.25,6.29,Non-Compliant,34,228.38,14,92,2
48559652,BN-0830,16-08-2024,Night,Cameron Adams,Other,Fail,88.21,0.88,34,23.91,5.91,MID-5233,20.57,373.44,61.61,8.67,Non-Compliant,59,486.62,15,67,2
60002037,BN-1945,17-08-2024,Night,Shane Price,Crack,Fail,112.29,0.79,67,66.83,1.09,MID-4964,1.39,90.24,71.18,9.66,Compliant,26,139.32,5,109,4
940108,BN-8216,17-08-2024,Morning,Christopher Campbell,Discoloration,Fail,70.07,0.87,59,77.84,8.43,MID-4000,4.28,7.38,78.09,4.02,Non-Compliant,3,224.56,10,31,4
66476740,BN-2964,17-08-2024,Night,Brandon Daniel,Other,Fail,94.27,0.21,97,81.84,8.15,MID-8784,10.02,139.67,86.21,5.99,Non-Compliant,14,492.19,9,201,5
74889860,BN-7636,17-08-2024,Morning,Elizabeth Nash,Discoloration,Fail,152.34,0.15,51,98.27,9.32,MID-0004,26.48,333.5,61.29,4.19,Non-Compliant,48,62.32,6,253,5
65025130,BN-9387,17-08-2024,Morning,Joshua Nguyen,Other,Fail,83.1,0.79,66,69,4.91,MID-6022,46.28,125.61,81.27,6.55,Non-Compliant,7,342.63,7,253,4
40827414,BN-2827,17-08-2024,Evening,Mary Nolan,Crack,Fail,50.86,0.55,35,70.5,5.1,MID-8466,49.22,335.04,92.84,5.95,Compliant,9,258.15,1,131,1
28963158,BN-1427,17-08-2024,Night,Michael Wagner,No_Defect,Pass,93.03,0.2,44,43.98,9.8,MID-0186,35.47,37.12,89.37,4.75,Non-Compliant,48,262.41,5,92,1
66281016,BN-0151,17-08-2024,Evening,Lisa Taylor,Other,Fail,11.09,0.56,54,43.63,3.39,MID-5586,34.72,252.27,77.04,7.26,Non-Compliant,27,279.88,8,230,1
91545503,BN-7533,18-08-2024,Night,Daniel Serrano,Discoloration,Fail,39.39,0.26,67,98.57,1.59,MID-5454,3.78,196.93,74.3,4.35,Non-Compliant,47,55.58,10,200,2
86404877,BN-1788,18-08-2024,Morning,Andrea Adams,Crack,Fail,160.56,0.7,102,85.02,6.48,MID-7124,36.55,69.63,79.31,7.75,Compliant,28,190.29,15,279,2
69494789,BN-9855,18-08-2024,Morning,Amber Hernandez,Other,Pass,117.26,0.2,40,41.29,1.32,MID-1921,5.07,399.67,72.63,7.16,Non-Compliant,60,190.9,13,116,3
262316,BN-0644,18-08-2024,Evening,Kathleen Butler,No_Defect,Pass,182.26,0.5,107,42.5,2.46,MID-5471,16.12,363.39,68.24,7.64,Non-Compliant,19,441.86,13,155,5
87371178,BN-1314,18-08-2024,Evening,Tina Smith,Other,Pass,147.66,0.78,79,26.4,3.8,MID-5204,25.68,393.29,74.78,1.22,Compliant,57,115.38,12,228,4
47187368,BN-1254,18-08-2024,Morning,Kevin Adams,Size Variation,Pass,51.52,0.13,18,58.92,4.75,MID-9655,37.06,51.72,87.68,0.58,Compliant,36,440.74,3,95,3
31335829,BN-4136,19-08-2024,Night,Paula Santiago,No_Defect,Fail,155.45,0.68,73,72.46,1.45,MID-7244,27.03,12.73,70.95,9.51,Non-Compliant,56,244.83,11,36,1
23995130,BN-9011,19-08-2024,Night,Jeffrey Stewart,No_Defect,Fail,33.42,0.2,101,55.41,4.42,MID-4272,33.08,204.19,74.02,3.19,Non-Compliant,52,270.82,1,32,5
99442224,BN-3090,19-08-2024,Night,Madison Kaiser,No_Defect,Pass,178.89,0.86,98,72.84,9.43,MID-8346,3.62,415.37,70.11,0.42,Non-Compliant,37,293.94,9,269,5
44782689,BN-4413,19-08-2024,Morning,Jeffrey Evans,Other,Fail,92.05,0.85,112,39.24,2.95,MID-2781,41.7,379.9,84.65,6.28,Non-Compliant,20,357.87,13,68,1
32604153,BN-8297,19-08-2024,Morning,Andrew Kim,Crack,Pass,94.08,0.73,45,44.16,7.79,MID-1690,48.21,446.56,70.86,1.71,Compliant,5,339.89,1,190,4
794763,BN-1135,19-08-2024,Morning,Devon King,Discoloration,Pass,37.41,0.87,17,42.79,2.92,MID-4308,7.14,182.86,93.13,4.78,Compliant,32,355.36,13,233,5
51550660,BN-7925,19-08-2024,Evening,Bruce Patterson,Other,Fail,71.67,0.88,68,69.8,6.61,MID-0883,47.8,196.75,84.71,2.07,Compliant,46,458.67,13,131,3
36819454,BN-1059,19-08-2024,Evening,Alicia Mcdonald,Discoloration,Pass,48.4,0.86,12,32.78,9.72,MID-0278,18.5,402.91,79.01,9.6,Compliant,58,1.52,2,53,2
32787566,BN-9758,19-08-2024,Morning,Melissa Bell,Size Variation,Pass,60.7,0.17,73,65.15,9.02,MID-4685,3.26,62.2,62.24,1.19,Non-Compliant,19,354.65,6,121,1
302166,BN-7999,19-08-2024,Night,Timothy Kelly,Discoloration,Pass,170.97,0.17,24,56.39,8.5,MID-0611,37.67,272.85,95.31,1.96,Non-Compliant,58,262.15,12,175,3
72076651,BN-6975,19-08-2024,Evening,Mark Lindsey V,Size Variation,Pass,89.14,0.99,29,68.54,7.14,MID-6498,41.62,255.58,60.43,6.24,Non-Compliant,2,52.2,5,168,1
53892898,BN-6773,19-08-2024,Evening,Victoria Perez,Size Variation,Fail,60.53,0.93,88,82.14,2.44,MID-5860,2.86,258.69,87.96,7,Compliant,14,63.3,11,178,2
62415415,BN-6222,19-08-2024,Morning,Wesley Howell,Other,Fail,39.38,0.32,89,25.76,4.94,MID-6954,1.1,56.77,98.42,5.61,Compliant,34,202.07,15,106,4
753876,BN-8674,19-08-2024,Night,Aimee Sosa,Discoloration,Fail,185.08,0.77,14,85.6,1.82,MID-6622,47.93,253.42,81.26,8.81,Compliant,53,298.15,13,34,3
25331233,BN-0428,19-08-2024,Morning,Alexis Allen,Size Variation,Fail,15.48,0.43,12,80.52,2.27,MID-7152,20.36,101.55,70.37,3.14,Non-Compliant,7,418.2,6,281,5
75680589,BN-7755,19-08-2024,Morning,Richard Smith,No_Defect,Pass,17.13,0.83,14,71.93,9.6,MID-4389,8.26,196.34,63.25,1.11,Compliant,2,152.95,6,300,1
74116836,BN-2266,20-08-2024,Night,Brandon Perez,No_Defect,Pass,198.31,0.59,55,75.92,2.11,MID-9831,39.05,379.12,98.68,1.04,Non-Compliant,47,409.81,14,293,2
102346,BN-6816,20-08-2024,Morning,Corey Freeman,Crack,Pass,76.74,0.29,76,81.87,1.08,MID-3487,21.82,237.9,69.85,9.91,Compliant,60,102.62,9,264,2
81839070,BN-7859,20-08-2024,Morning,Robert Weeks,Size Variation,Fail,179.33,0.98,97,44.56,5.89,MID-0100,41.3,47.21,64.08,6.9,Compliant,29,413.51,1,241,1
64561196,BN-2783,20-08-2024,Morning,William Rodriguez,Discoloration,Pass,100.17,0.34,86,37.16,3.07,MID-6071,12.46,351.8,81.27,6.2,Compliant,30,461.94,3,56,5
78804395,BN-5658,20-08-2024,Morning,Nicholas Carson,No_Defect,Fail,180,0.27,70,25.25,3.85,MID-9731,32.7,313.12,83.84,1.34,Non-Compliant,43,316.97,14,135,4
6043391,BN-3012,20-08-2024,Morning,Cristian Smith,Other,Pass,42.1,0.47,22,54.83,4.43,MID-3789,29.97,39.18,81.55,9.42,Compliant,15,487.98,14,278,5
72972984,BN-1663,20-08-2024,Night,Patricia Bishop,No_Defect,Fail,49.03,0.67,33,22.81,1.31,MID-2634,10.45,96.55,87.3,4.09,Non-Compliant,10,412.9,12,49,1
62889827,BN-5189,20-08-2024,Evening,Jesse Hopkins,Size Variation,Pass,35.28,0.16,73,94.7,1.81,MID-0256,17.59,435.86,96.3,8.84,Non-Compliant,48,435.48,7,286,4
9172333,BN-6137,20-08-2024,Morning,Jennifer Jackson,Crack,Pass,165.85,0.57,28,39.31,5.6,MID-3391,21.59,403.73,62.52,4.86,Compliant,34,314.31,3,247,3
15648433,BN-9733,20-08-2024,Evening,Jeffery Ray,No_Defect,Pass,88.94,0.47,71,49.99,2.14,MID-3934,47.91,444.89,62.06,8.8,Compliant,33,271.63,3,163,4
67646708,BN-2372,20-08-2024,Evening,Miss Carolyn Turner MD,Other,Pass,66.93,0.92,47,34.61,9.59,MID-3141,32.42,361.96,96.18,6.81,Non-Compliant,1,238.81,10,144,1
27476307,BN-9537,21-08-2024,Morning,Steven Freeman Jr.,Discoloration,Pass,179.57,0.96,79,39.86,5.98,MID-9696,13.84,390.47,64.06,5.24,Compliant,24,192.4,10,267,2
72223307,BN-7605,21-08-2024,Night,Aaron Lynn,Discoloration,Pass,107.42,0.61,44,58.04,5.14,MID-5411,29.1,319.32,86.59,4.53,Non-Compliant,11,53.08,12,223,4
35157304,BN-0243,21-08-2024,Night,John Davenport,Size Variation,Fail,39.41,0.22,85,36.31,9.82,MID-0625,46.05,69.72,79.57,1.83,Non-Compliant,51,352.63,15,38,5
26479125,BN-4273,21-08-2024,Morning,Matthew Ray,Other,Pass,69.93,0.61,41,83.13,9.37,MID-4492,49.25,35.63,77.5,0.41,Compliant,10,119.93,15,190,4
55059701,BN-2696,21-08-2024,Night,Whitney Reese,Size Variation,Pass,71.74,0.58,39,81.02,5.55,MID-5751,10.89,216.71,62,3.26,Compliant,6,351.62,10,206,5
61569423,BN-8773,21-08-2024,Evening,Kevin Peterson,Other,Fail,160.23,0.95,35,92.3,1.09,MID-9299,23.51,253.63,72.82,5.31,Compliant,53,67.77,3,157,1
94325409,BN-0131,22-08-2024,Evening,Mr. Jonathan Hunter,Discoloration,Fail,19.46,0.29,104,99.01,7.96,MID-2987,33.21,221.64,93.43,4.18,Compliant,27,388.37,12,151,4
5176496,BN-6739,22-08-2024,Morning,Terry Blankenship,No_Defect,Fail,88.91,0.11,14,29.89,7.03,MID-2824,26.5,349.8,72.87,7.47,Compliant,31,52.65,7,45,5
61212497,BN-5974,22-08-2024,Morning,Jackie Hernandez,Other,Pass,144.68,0.56,24,77.46,9.16,MID-0295,29.1,257.12,91.15,1.35,Non-Compliant,10,63.49,6,190,2
58545164,BN-6749,22-08-2024,Evening,Reginald Nicholson,Other,Pass,182.76,0.98,111,54.71,3.97,MID-7433,25.59,19.61,84.29,3.07,Non-Compliant,60,488.15,11,207,1
25430622,BN-9533,22-08-2024,Evening,Matthew Matthews,Other,Pass,179.47,0.56,52,30.33,3.23,MID-1355,47.95,100.91,71.73,5.48,Non-Compliant,3,199.61,14,167,3
88525457,BN-8449,22-08-2024,Night,Jennifer Sherman,No_Defect,Fail,10.05,0.98,44,82.82,9.38,MID-2478,39.54,384.2,90.72,1.32,Non-Compliant,20,2.3,2,253,4
23351752,BN-0642,22-08-2024,Morning,Jessica Dodson,Size Variation,Pass,153.03,0.22,43,66.27,7.97,MID-7115,40.83,226.93,96.88,2.8,Non-Compliant,20,108.95,14,219,4
4864462,BN-5174,22-08-2024,Morning,Jenny Bailey,Discoloration,Fail,115.21,0.82,15,39.65,2.82,MID-7808,1.73,123.6,85.3,8.03,Non-Compliant,6,358.29,13,56,4
44405915,BN-7706,22-08-2024,Morning,Austin Jenkins,Other,Fail,104.63,0.3,96,59.9,8.01,MID-6181,39.63,362.23,85.7,0.81,Non-Compliant,19,440.05,11,84,3
72067529,BN-1325,23-08-2024,Evening,Jeffrey Padilla,Discoloration,Fail,46.45,0.13,87,96.79,5.52,MID-4483,28.78,357.59,93.59,7.41,Non-Compliant,59,196.77,9,197,5
70929829,BN-2112,23-08-2024,Evening,Rhonda Steele,Discoloration,Pass,61.11,0.29,110,64.59,9.02,MID-4736,42.06,128.71,86.27,4.62,Non-Compliant,60,84.99,12,243,2
40168258,BN-9114,23-08-2024,Morning,Brian Ashley,Discoloration,Pass,69.4,0.12,48,72.79,2.81,MID-1917,6.04,448.97,98.93,2.32,Non-Compliant,32,472.52,5,70,4
66499589,BN-2764,23-08-2024,Night,Christina Jackson,Discoloration,Fail,109.31,0.67,37,39.86,5.41,MID-6611,40.32,319.04,78.27,1.64,Compliant,18,472.53,12,181,4
90111235,BN-3882,23-08-2024,Evening,Steven Williams,Size Variation,Fail,92.78,0.81,104,94.67,7.15,MID-4391,30.58,278.64,96.18,4.77,Non-Compliant,50,397.81,7,263,3
6576448,BN-7815,23-08-2024,Evening,Emily Bender,Other,Pass,63.61,0.78,120,65.39,2.17,MID-9141,7.39,366.94,60.26,3.14,Non-Compliant,20,183.99,15,179,3
66803928,BN-6840,23-08-2024,Evening,Keith Miller,Size Variation,Pass,26,0.5,13,91.6,9.89,MID-4692,43.07,230.66,76.77,2.42,Non-Compliant,1,12.3,13,113,5
9055315,BN-5251,23-08-2024,Evening,Amy Rodriguez,Crack,Fail,125.57,0.57,106,56.66,4.17,MID-3257,46.9,172.03,86.54,2.56,Compliant,7,154.45,10,127,2
10307373,BN-7588,23-08-2024,Evening,Brian Harrison,No_Defect,Fail,22.4,0.16,33,41.34,2.21,MID-6105,36.97,325.47,85.54,6.04,Non-Compliant,8,335,1,285,5
66900566,BN-9360,23-08-2024,Evening,Theresa Bass,No_Defect,Pass,35.17,0.36,48,73.9,7.27,MID-8934,35.21,264.64,85.43,3.86,Non-Compliant,39,298.14,7,231,1
66805816,BN-3897,24-08-2024,Evening,Theresa Larson,Discoloration,Pass,61.52,0.14,58,23.29,1.48,MID-1071,32.16,459.41,96.85,8.58,Non-Compliant,9,97.38,15,190,5
95374253,BN-8892,24-08-2024,Morning,Joel Cox,Discoloration,Fail,10.77,0.88,22,69.63,7.36,MID-6971,41.3,265.68,88.94,2.18,Compliant,51,397.58,6,229,1
89882085,BN-1588,24-08-2024,Night,Adrienne Thompson,Size Variation,Pass,100.54,0.13,41,39.97,3.13,MID-8613,23.08,246.54,74.44,1.25,Compliant,37,413.24,1,199,5
16375888,BN-9990,24-08-2024,Morning,Melissa Roach,No_Defect,Pass,133.17,0.58,103,55.83,7.32,MID-4112,22.89,288.02,67.61,8.19,Compliant,58,463.11,6,272,1
46256270,BN-9264,24-08-2024,Morning,Destiny Roberts,Discoloration,Fail,161.04,0.76,79,58.44,6.26,MID-3851,5.18,270.92,89.35,1.89,Compliant,58,235.99,6,72,2
90504952,BN-2118,24-08-2024,Evening,Mr. Ernest Castro PhD,No_Defect,Fail,191.52,0.61,10,74.66,5.77,MID-4029,2.31,228.99,80.33,4.46,Non-Compliant,47,470.08,9,273,5
65795583,BN-0717,24-08-2024,Morning,Peter Thomas,Discoloration,Pass,167.7,0.74,73,90.74,9.49,MID-8222,24.83,492.49,65.72,1.38,Compliant,60,211.85,13,120,4
70981049,BN-5816,24-08-2024,Morning,John Peterson MD,Crack,Pass,101.41,0.49,112,50.15,4.96,MID-9224,45.45,200.75,69.33,0.39,Non-Compliant,28,179.11,8,55,4
71364780,BN-1028,25-08-2024,Night,Traci Espinoza,Discoloration,Fail,174.08,0.44,104,88.57,6.67,MID-5698,12.45,1.14,68.18,8.46,Compliant,31,117.05,7,101,4
73784524,BN-1722,25-08-2024,Morning,Kimberly Ramirez,Other,Pass,177.49,0.29,113,61.87,5.36,MID-3527,40.82,374.49,88.82,7.19,Non-Compliant,2,347.64,12,206,3
81126040,BN-2352,25-08-2024,Evening,Jeffrey Wilson,No_Defect,Pass,172.99,0.16,77,57.66,3.15,MID-5362,0.85,313.34,65.73,5.6,Non-Compliant,10,181.77,3,165,4
50443970,BN-0269,25-08-2024,Morning,Jonathan Butler,Other,Fail,90.9,0.55,66,40.16,4.68,MID-8873,3.01,462.4,71.92,6.61,Non-Compliant,3,101.72,4,153,1
17875202,BN-0775,25-08-2024,Night,Megan Jones,Crack,Pass,86.82,0.45,81,63.75,2.08,MID-1818,14.71,426.99,77.66,9.61,Non-Compliant,16,136.88,8,273,4
69223808,BN-4261,25-08-2024,Evening,Erika Hart,Size Variation,Fail,77.38,0.62,66,95.08,7.3,MID-0174,11.59,400.95,60.8,6.26,Compliant,26,269.81,5,78,1
28908227,BN-7591,25-08-2024,Night,Ryan Ware,Other,Pass,176.98,0.7,109,51.34,1.36,MID-2081,46.31,473.35,83.06,3.73,Compliant,20,154.93,8,235,1
94764383,BN-9244,25-08-2024,Morning,Antonio Olsen,No_Defect,Fail,22.36,0.42,45,26.36,3.56,MID-1299,14.54,215.59,87.75,4.5,Compliant,50,78.13,5,263,4
77818003,BN-3283,25-08-2024,Evening,Shannon Sanchez,Other,Fail,119.01,0.29,93,74.86,6.02,MID-9426,45.31,252.28,78.64,6.33,Non-Compliant,14,354.5,11,279,4
9866638,BN-1360,26-08-2024,Night,Brittney Barrett,Crack,Pass,171.34,0.5,106,32.07,7.74,MID-7239,1.75,153.04,97.94,6.88,Compliant,18,480.07,10,255,2
98720842,BN-4714,26-08-2024,Night,Timothy Wilson,Crack,Pass,117.76,0.17,86,41.03,9.9,MID-0425,33.83,215.24,73.88,2.33,Compliant,3,232.23,7,190,3
86330725,BN-8909,26-08-2024,Morning,Vernon Cummings,Other,Fail,13.69,0.67,99,94.65,1.51,MID-2768,47.87,96.93,60.52,9.06,Non-Compliant,51,196.61,3,257,1
20209407,BN-6968,26-08-2024,Evening,Mr. Anthony Farley DDS,Other,Fail,197.36,0.84,44,84.35,3.12,MID-7128,15.11,234.84,91.97,1.44,Compliant,55,327.39,3,214,3
10511695,BN-8237,26-08-2024,Evening,Mark Leonard,Other,Fail,19.78,0.87,56,35.62,5.95,MID-4016,19.87,382.86,79.59,9.76,Compliant,45,50.05,3,104,4
57365442,BN-4021,26-08-2024,Morning,Michael Rodriguez,Other,Fail,139,0.31,38,92.35,6.39,MID-3715,49.4,361.29,83.52,6.82,Non-Compliant,25,8.72,2,114,1
